id,item_id,dept_id,cat_id,store_id,state_id,macrogrupo
FOODS_3_710_WI_2_validation,FOODS_3_710,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_711_WI_2_validation,FOODS_3_711,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_712_WI_2_validation,FOODS_3_712,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_713_WI_2_validation,FOODS_3_713,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_714_WI_2_validation,FOODS_3_714,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_715_WI_2_validation,FOODS_3_715,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_716_WI_2_validation,FOODS_3_716,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_717_WI_2_validation,FOODS_3_717,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_718_WI_2_validation,FOODS_3_718,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_719_WI_2_validation,FOODS_3_719,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_720_WI_2_validation,FOODS_3_720,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_721_WI_2_validation,FOODS_3_721,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_722_WI_2_validation,FOODS_3_722,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_723_WI_2_validation,FOODS_3_723,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_724_WI_2_validation,FOODS_3_724,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_725_WI_2_validation,FOODS_3_725,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_726_WI_2_validation,FOODS_3_726,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_727_WI_2_validation,FOODS_3_727,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_729_WI_2_validation,FOODS_3_729,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_730_WI_2_validation,FOODS_3_730,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_731_WI_2_validation,FOODS_3_731,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_732_WI_2_validation,FOODS_3_732,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_733_WI_2_validation,FOODS_3_733,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_734_WI_2_validation,FOODS_3_734,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_735_WI_2_validation,FOODS_3_735,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_736_WI_2_validation,FOODS_3_736,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_737_WI_2_validation,FOODS_3_737,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_738_WI_2_validation,FOODS_3_738,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_739_WI_2_validation,FOODS_3_739,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_741_WI_2_validation,FOODS_3_741,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_742_WI_2_validation,FOODS_3_742,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_743_WI_2_validation,FOODS_3_743,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_744_WI_2_validation,FOODS_3_744,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_745_WI_2_validation,FOODS_3_745,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_746_WI_2_validation,FOODS_3_746,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_747_WI_2_validation,FOODS_3_747,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_748_WI_2_validation,FOODS_3_748,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_749_WI_2_validation,FOODS_3_749,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_750_WI_2_validation,FOODS_3_750,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_751_WI_2_validation,FOODS_3_751,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_752_WI_2_validation,FOODS_3_752,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_753_WI_2_validation,FOODS_3_753,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_754_WI_2_validation,FOODS_3_754,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_755_WI_2_validation,FOODS_3_755,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_756_WI_2_validation,FOODS_3_756,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_757_WI_2_validation,FOODS_3_757,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_758_WI_2_validation,FOODS_3_758,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_759_WI_2_validation,FOODS_3_759,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_760_WI_2_validation,FOODS_3_760,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_761_WI_2_validation,FOODS_3_761,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_762_WI_2_validation,FOODS_3_762,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_763_WI_2_validation,FOODS_3_763,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_764_WI_2_validation,FOODS_3_764,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_765_WI_2_validation,FOODS_3_765,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_766_WI_2_validation,FOODS_3_766,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_767_WI_2_validation,FOODS_3_767,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_768_WI_2_validation,FOODS_3_768,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_769_WI_2_validation,FOODS_3_769,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_770_WI_2_validation,FOODS_3_770,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_771_WI_2_validation,FOODS_3_771,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_772_WI_2_validation,FOODS_3_772,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_773_WI_2_validation,FOODS_3_773,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_774_WI_2_validation,FOODS_3_774,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_775_WI_2_validation,FOODS_3_775,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_776_WI_2_validation,FOODS_3_776,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_777_WI_2_validation,FOODS_3_777,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_778_WI_2_validation,FOODS_3_778,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_779_WI_2_validation,FOODS_3_779,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_780_WI_2_validation,FOODS_3_780,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_781_WI_2_validation,FOODS_3_781,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_782_WI_2_validation,FOODS_3_782,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_783_WI_2_validation,FOODS_3_783,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_784_WI_2_validation,FOODS_3_784,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_785_WI_2_validation,FOODS_3_785,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_786_WI_2_validation,FOODS_3_786,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_787_WI_2_validation,FOODS_3_787,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_788_WI_2_validation,FOODS_3_788,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_789_WI_2_validation,FOODS_3_789,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_790_WI_2_validation,FOODS_3_790,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_791_WI_2_validation,FOODS_3_791,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_792_WI_2_validation,FOODS_3_792,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_793_WI_2_validation,FOODS_3_793,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_794_WI_2_validation,FOODS_3_794,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_795_WI_2_validation,FOODS_3_795,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_796_WI_2_validation,FOODS_3_796,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_797_WI_2_validation,FOODS_3_797,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_798_WI_2_validation,FOODS_3_798,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_799_WI_2_validation,FOODS_3_799,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_800_WI_2_validation,FOODS_3_800,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_801_WI_2_validation,FOODS_3_801,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_802_WI_2_validation,FOODS_3_802,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_803_WI_2_validation,FOODS_3_803,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_804_WI_2_validation,FOODS_3_804,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_805_WI_2_validation,FOODS_3_805,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_806_WI_2_validation,FOODS_3_806,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_807_WI_2_validation,FOODS_3_807,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_808_WI_2_validation,FOODS_3_808,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_809_WI_2_validation,FOODS_3_809,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_810_WI_2_validation,FOODS_3_810,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_811_WI_2_validation,FOODS_3_811,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_812_WI_2_validation,FOODS_3_812,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_813_WI_2_validation,FOODS_3_813,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_814_WI_2_validation,FOODS_3_814,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_815_WI_2_validation,FOODS_3_815,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_816_WI_2_validation,FOODS_3_816,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_817_WI_2_validation,FOODS_3_817,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_818_WI_2_validation,FOODS_3_818,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_819_WI_2_validation,FOODS_3_819,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_820_WI_2_validation,FOODS_3_820,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_821_WI_2_validation,FOODS_3_821,FOODS_3,FOODS,WI_2,WI,Tendencia
FOODS_3_822_WI_2_validation,FOODS_3_822,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_823_WI_2_validation,FOODS_3_823,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_824_WI_2_validation,FOODS_3_824,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_825_WI_2_validation,FOODS_3_825,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_826_WI_2_validation,FOODS_3_826,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
FOODS_3_827_WI_2_validation,FOODS_3_827,FOODS_3,FOODS,WI_2,WI,Sin patrón dominante
HOBBIES_1_001_WI_3_validation,HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_002_WI_3_validation,HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_003_WI_3_validation,HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_004_WI_3_validation,HOBBIES_1_004,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_005_WI_3_validation,HOBBIES_1_005,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_006_WI_3_validation,HOBBIES_1_006,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_007_WI_3_validation,HOBBIES_1_007,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_008_WI_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_009_WI_3_validation,HOBBIES_1_009,HOBBIES_1,HOBBIES,WI_3,WI,Tendencia
HOBBIES_1_010_WI_3_validation,HOBBIES_1_010,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_011_WI_3_validation,HOBBIES_1_011,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_012_WI_3_validation,HOBBIES_1_012,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_013_WI_3_validation,HOBBIES_1_013,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_014_WI_3_validation,HOBBIES_1_014,HOBBIES_1,HOBBIES,WI_3,WI,Tendencia
HOBBIES_1_015_WI_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_016_WI_3_validation,HOBBIES_1_016,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_017_WI_3_validation,HOBBIES_1_017,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_018_WI_3_validation,HOBBIES_1_018,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_019_WI_3_validation,HOBBIES_1_019,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_020_WI_3_validation,HOBBIES_1_020,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_021_WI_3_validation,HOBBIES_1_021,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_022_WI_3_validation,HOBBIES_1_022,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_023_WI_3_validation,HOBBIES_1_023,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_024_WI_3_validation,HOBBIES_1_024,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_025_WI_3_validation,HOBBIES_1_025,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_026_WI_3_validation,HOBBIES_1_026,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_027_WI_3_validation,HOBBIES_1_027,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_028_WI_3_validation,HOBBIES_1_028,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_029_WI_3_validation,HOBBIES_1_029,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_030_WI_3_validation,HOBBIES_1_030,HOBBIES_1,HOBBIES,WI_3,WI,Tendencia
HOBBIES_1_031_WI_3_validation,HOBBIES_1_031,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_032_WI_3_validation,HOBBIES_1_032,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_033_WI_3_validation,HOBBIES_1_033,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_034_WI_3_validation,HOBBIES_1_034,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_035_WI_3_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_036_WI_3_validation,HOBBIES_1_036,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_037_WI_3_validation,HOBBIES_1_037,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_038_WI_3_validation,HOBBIES_1_038,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_039_WI_3_validation,HOBBIES_1_039,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_040_WI_3_validation,HOBBIES_1_040,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_041_WI_3_validation,HOBBIES_1_041,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_042_WI_3_validation,HOBBIES_1_042,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_043_WI_3_validation,HOBBIES_1_043,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_044_WI_3_validation,HOBBIES_1_044,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_045_WI_3_validation,HOBBIES_1_045,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_046_WI_3_validation,HOBBIES_1_046,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_047_WI_3_validation,HOBBIES_1_047,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_048_WI_3_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_049_WI_3_validation,HOBBIES_1_049,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_050_WI_3_validation,HOBBIES_1_050,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_051_WI_3_validation,HOBBIES_1_051,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_052_WI_3_validation,HOBBIES_1_052,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_053_WI_3_validation,HOBBIES_1_053,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_054_WI_3_validation,HOBBIES_1_054,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_055_WI_3_validation,HOBBIES_1_055,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_056_WI_3_validation,HOBBIES_1_056,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_057_WI_3_validation,HOBBIES_1_057,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_058_WI_3_validation,HOBBIES_1_058,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_060_WI_3_validation,HOBBIES_1_060,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_061_WI_3_validation,HOBBIES_1_061,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_062_WI_3_validation,HOBBIES_1_062,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_063_WI_3_validation,HOBBIES_1_063,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_064_WI_3_validation,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_065_WI_3_validation,HOBBIES_1_065,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_066_WI_3_validation,HOBBIES_1_066,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_067_WI_3_validation,HOBBIES_1_067,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_068_WI_3_validation,HOBBIES_1_068,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_069_WI_3_validation,HOBBIES_1_069,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_070_WI_3_validation,HOBBIES_1_070,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_072_WI_3_validation,HOBBIES_1_072,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_073_WI_3_validation,HOBBIES_1_073,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_074_WI_3_validation,HOBBIES_1_074,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_075_WI_3_validation,HOBBIES_1_075,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_076_WI_3_validation,HOBBIES_1_076,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_077_WI_3_validation,HOBBIES_1_077,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_078_WI_3_validation,HOBBIES_1_078,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_079_WI_3_validation,HOBBIES_1_079,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_080_WI_3_validation,HOBBIES_1_080,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_081_WI_3_validation,HOBBIES_1_081,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_082_WI_3_validation,HOBBIES_1_082,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_083_WI_3_validation,HOBBIES_1_083,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_084_WI_3_validation,HOBBIES_1_084,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_085_WI_3_validation,HOBBIES_1_085,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_086_WI_3_validation,HOBBIES_1_086,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_087_WI_3_validation,HOBBIES_1_087,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_088_WI_3_validation,HOBBIES_1_088,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_089_WI_3_validation,HOBBIES_1_089,HOBBIES_1,HOBBIES,WI_3,WI,Tendencia
HOBBIES_1_090_WI_3_validation,HOBBIES_1_090,HOBBIES_1,HOBBIES,WI_3,WI,Tendencia
HOBBIES_1_091_WI_3_validation,HOBBIES_1_091,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_092_WI_3_validation,HOBBIES_1_092,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_093_WI_3_validation,HOBBIES_1_093,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_094_WI_3_validation,HOBBIES_1_094,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_095_WI_3_validation,HOBBIES_1_095,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_097_WI_3_validation,HOBBIES_1_097,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_098_WI_3_validation,HOBBIES_1_098,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_099_WI_3_validation,HOBBIES_1_099,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_100_WI_3_validation,HOBBIES_1_100,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_102_WI_3_validation,HOBBIES_1_102,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_103_WI_3_validation,HOBBIES_1_103,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_104_WI_3_validation,HOBBIES_1_104,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_105_WI_3_validation,HOBBIES_1_105,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_106_WI_3_validation,HOBBIES_1_106,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_107_WI_3_validation,HOBBIES_1_107,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_108_WI_3_validation,HOBBIES_1_108,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_109_WI_3_validation,HOBBIES_1_109,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_110_WI_3_validation,HOBBIES_1_110,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_111_WI_3_validation,HOBBIES_1_111,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_112_WI_3_validation,HOBBIES_1_112,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_113_WI_3_validation,HOBBIES_1_113,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_114_WI_3_validation,HOBBIES_1_114,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_115_WI_3_validation,HOBBIES_1_115,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_116_WI_3_validation,HOBBIES_1_116,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_117_WI_3_validation,HOBBIES_1_117,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_118_WI_3_validation,HOBBIES_1_118,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_119_WI_3_validation,HOBBIES_1_119,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_120_WI_3_validation,HOBBIES_1_120,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
HOBBIES_1_121_WI_3_validation,HOBBIES_1_121,HOBBIES_1,HOBBIES,WI_3,WI,Sin patrón dominante
